,Target,importance
4980,"Monocyte_Blood | H3K9ac | ID:45449
",-0.0050637466
441,"MCF-7_Epithelium_Breast | H3K9me3 | ID:2343
",-0.0050641354
9132,"Mesenchymal_Stem_Cell_Umbilical_Cord | H3K27ac | ID:56333
",-0.005064234
8828,"HeLa_Epithelium_Cervix | H3K27ac | ID:55463
",-0.005065229
12871,"Macrophage | ATAC-seq | ID:66084
",-0.0050661173
3368,"GM18508_Lymphoblastoid_Blood | H3K4me1 | ID:41650
",-0.005071341
18697,"Fibroblast_Skin | H3K4me3 | ID:85520
",-0.005075424
7617,"B_Lymphocyte_Lymph_Node | H3ac | ID:51664
",-0.005080652
4955,"K562_Erythroblast_Bone_Marrow | EZH2 | ID:45424
",-0.005081538
9782,"Myeloid_Cell | H3K4me3 | ID:58082
",-0.005081955
7480,"HepG2_Epithelium_Liver | H3K4me1 | ID:51255
",-0.0050857887
21192,"HUVEC_Umbilical_Vein_Endothelial_Cells | H3K4me1 | Roadmap
",-0.005086691
5915,"MCF-7_Epithelium_Breast | POLR2A | ID:47116
",-0.005087269
16369,"LNCaP_Epithelium_Prostate | DNase | ID:7639
",-0.0051001636
20157,"CD4+_CD25_CD45RA+_Naive_Primary_Cells | H3K9me3 | Roadmap
",-0.0051038223
15085,"Monocyte_Blood | H3K4me1 | ID:72237
",-0.00511335
11708,"K562_Erythroblast_Bone_Marrow | DNase | ID:64014
",-0.005113646
18935,"MCF-7_Epithelium_Breast | ESR1 | ID:86283
",-0.0051142354
5204,"H1_Embryonic_Stem_Cell_Embryo | GTF2F1 | ID:45683
",-0.0051235
10069,"BG03_Embryonic_Stem_Cell_Embryo | H3K79me2 | ID:5875
",-0.005126581
13018,"Gastric_Primary_Sample | H3K27ac | ID:66311
",-0.0051305327
7248,"Ramos_B_Lymphocyte | H3K4me3 | ID:50524
",-0.005131624
13031,"Gastric_Primary_Sample | H3K27ac | ID:66325
",-0.0051316703
14357,"MV4;11_Leukemia_Cell_Blood | POLR2A | ID:69765
",-0.005133309
1943,"Endothelial_Cell_Umbilical_Vein | H3K27ac | ID:37086
",-0.005133776
14923,"Monocyte_Blood | H3K27me3 | ID:71703
",-0.00514212
6410,"MCF-7_Epithelium_Breast | ESR1 | ID:48172
",-0.0051447004
19814,"H1_Embryonic_Stem_Cell_Embryo | H3K4me1 | ID:894
",-0.005148766
4744,"DND-41_T_Lymphocyte_Blood | H3K9me3 | ID:45186
",-0.005163719
9329,"RS4_B_Lymphocyte | H3K4me2 | ID:56946
",-0.0051668067
533,"UPR9_Promyelocytic_cell_Bone_Marrow | PML | ID:2809
",-0.00517568
16616,"hFOB_Embryonic_Stem_Cell_Bone | DNase | ID:78195
",-0.0051785815
7814,"Melanoma_Cell | H3K27ac | ID:52379
",-0.005178605
1947,"LNCaP_Epithelium_Prostate | AR | ID:37092
",-0.0051924433
16633,"Artery | ATAC-seq | ID:78322
",-0.0051956275
6402,"MCF-7_Epithelium_Breast | H3K4me3 | ID:48132
",-0.005200455
2855,"Epithelium_Fetal_Renal_Pelvis_Left | DNase | ID:40514
",-0.0052020974
16236,"Melanocytic_cell | H2BK5ac | ID:76010
",-0.00520807
1233,"MCF-7_Epithelium_Breast | FOXM1 | ID:34995
",-0.005209514
17879,"MCF-7_Epithelium_Breast | ESR1 | ID:83183
",-0.0052106
21331,"K562 | eGFP-GATA2 | ENCODE
",-0.0052169245
5518,"MCF-10A_Epithelium_Breast | MYC | ID:46008
",-0.005224979
2682,"Skeletal_Muscle | H3K9ac | ID:3987
",-0.0052282047
20872,"HCT-116 | ZBTB33 | ENCODE
",-0.0052313292
1716,"T_Lymphocyte_Blood | H3K27ac | ID:36459
",-0.0052325097
19064,"CLB-Ga_Neuroblastoma_cell | H3K27ac | ID:86710
",-0.005236814
12741,"T_Lymphocyte | ATAC-seq | ID:65946
",-0.005239138
8458,"GM19206_Lymphoblastoid | H3K27ac | ID:54721
",-0.0052402723
16556,"MCF-7 | ZSCAN2 | ID:77254
",-0.0052432413
4904,"Endothelial_Cell_Umbilical_Vein | H3K27me3 | ID:45364
",-0.005251343
8900,"HeLa_Epithelium_Cervix | POLR2A | ID:5566
",-0.0052562184
7492,"Adipocyte | POLR2A | ID:51296
",-0.005260403
8241,"MCF-7_Epithelium_Breast | ESR1 | ID:53988
",-0.0052656634
8761,"NCI-H526_Epithelium_Lung | KDM1A | ID:55323
",-0.0052669994
6277,"T_Lymphocyte_Blood | H3K4me2 | ID:47945
",-0.0052707754
7511,"HUES64_Embryonic_Stem_Cell_Embryo | FOXA2 | ID:51457
",-0.00529165
11738,"K562_Erythroblast_Bone_Marrow | CEBPG | ID:64053
",-0.0052936915
12551,"HT1080_Connective_Tissue | ATAC-seq | ID:65253
",-0.005300182
21669,"Pancreas | H3K36me3 | Roadmap
",-0.0053031896
17140,"K562_Erythroblast_Bone_Marrow | POLR2A | ID:8119
",-0.0053084334
3415,"U2OS_Bone | H3K36me3 | ID:41759
",-0.0053096334
12164,"MCF-7_Epithelium_Breast | YBX1 | ID:64704
",-0.0053107874
19910,"IMR90_Fibroblast_Lung | H3K4me3 | ID:9932
",-0.005312306
13085,"RERF-GC-1B_Gastric_Cancer_Line | H3K27ac | ID:66377
",-0.0053129676
21474,"MCF10A-Er-Src (4OHTAM_1uM_36hr) | STAT3 | ENCODE
",-0.005316504
7232,"GM19239_Lymphoblastoid_Blood | CTCF | ID:5050
",-0.005320156
10372,"MDA-MB-231_Epithelium_Breast | ATAC-seq | ID:61707
",-0.0053223874
21658,"PANC-1 | NRSF | ENCODE
",-0.005324287
7752,"CyT49_Embryonic_Stem_Cell_Embryo | H3K4me1 | ID:52141
",-0.0053258957
17059,"LCL_Lymphoblastoid_Blood | ATAC-seq | ID:80809
",-0.0053259414
7007,"Neural_Progenitor_Cell | OTX2 | ID:49947
",-0.0053264215
20693,"H1_Derived_Neuronal_Progenitor_Cultured_Cells | H2BK120ac | Roadmap
",-0.0053343163
10965,"A549_Epithelium_Lung | EP300 | ID:62850
",-0.005338823
3727,"GM19193_Lymphoblastoid_Blood | H3K4me1 | ID:42437
",-0.005353192
19217,"SKBR-3_Breast | H3K36me3 | ID:87170
",-0.005356228
16140,"Retina | H3K4me3 | ID:75529
",-0.005358253
15103,"Monocyte_Blood | H3K4me1 | ID:72255
",-0.0053630187
16398,"Erythroid_Cell | SETD1A | ID:76519
",-0.005371766
19889,"OCI-Ly1_B_cell_lymphoma_Bone_Marrow | H3K4me3 | ID:9489
",-0.0053769443
3080,"Fetal_Adrenal_Gland | DNase | ID:40840
",-0.005384127
509,"T47D_Epithelium_Mammary_Gland | FOXA1 | ID:2735
",-0.0053879614
20382,"Fetal_Lung | H3K9ac | Roadmap
",-0.005389413
9755,"Thymus | DNase | ID:58050
",-0.005398065
19713,"HCT-116_HCT116 | H3K4me3 | ID:88725
",-0.0054000835
2890,"GM18916_Lymphoblastoid | DNase | ID:40573
",-0.0054070465
17892,"TTC1240_Malignant_rhabdoid_tumor | H3K27ac | ID:83220
",-0.005407247
7391,"VCaP_Epithelium_Prostate | PIAS1 | ID:51052
",-0.005407883
16618,"hFOB_Embryonic_Stem_Cell_Bone | DNase | ID:78197
",-0.0054186257
21883,"T-47D (Estradiol_10nM) | ERalpha | ENCODE
",-0.005421817
14516,"NCI-H2107 | ASCL1 | ID:70121
",-0.005428484
5212,"H1_Embryonic_Stem_Cell_Embryo | MYC | ID:45691
",-0.0054290895
11681,"MCF-7_Epithelium_Breast | NBN | ID:63979
",-0.005443171
16167,"Retina | CTCF | ID:75557
",-0.0054434296
754,"MDA-231_Epithelium_Mammary_Gland | HOTAIR | ID:32847
",-0.0054533803
53,"Endothelial_Cell_Artery | H3K9ac, H3K14ac | ID:1096
",-0.0054575866
13011,"Gastric_Primary_Sample | H3K27ac | ID:66304
",-0.005459315
18136,"Leukemia_Cell | H3K27ac | ID:83975
",-0.0054639466
12902,"Monocyte | ATAC-seq | ID:66115
",-0.0054663597
11465,"A549_Epithelium_Lung | CEBPB | ID:63665
",-0.005469853
19101,"BJ_Fibroblast_Skin | GATA4 | ID:86817
",-0.0054706107
4901,"Endothelial_Cell_Umbilical_Vein | H3K9me3 | ID:45361
",-0.005477231
15086,"Monocyte_Blood | H3K4me3 | ID:72238
",-0.0054834886
12043,"K562_Erythroblast_Bone_Marrow | JUNB | ID:64537
",-0.0054858373
643,"B_Lymphocyte_Spleen | DNase | ID:3139
",-0.0054863226
10243,"T_Lymphocyte | ATAC-seq | ID:59701
",-0.0054888665
904,"Brain | H3K36me3 | ID:33346
",-0.0054890197
15992,"THP-1_Macrophage | CTCF | ID:74903
",-0.0054909126
3438,"iPSC | H3K27me3 | ID:41818
",-0.0054966877
20711,"H1_Derived_Neuronal_Progenitor_Cultured_Cells | H4K91ac | Roadmap
",-0.005497426
21683,"PBDE | GATA-1 | ENCODE
",-0.005499076
2108,"HUES64_Embryonic_Stem_Cell_Embryo | H3K4me3 | ID:38002
",-0.0055018957
16662,"SW480_Colon | DNase | ID:78450
",-0.005504703
14320,"Jurkat_T_Lymphocyte_Blood | POLR2A | ID:69612
",-0.005505312
9471,"K562_Erythroblast_Bone_Marrow | H3 | ID:57331
",-0.0055068634
2499,"Epithelium_Colon | H3K27ac | ID:39132
",-0.005515836
12665,"THP-1_Monocyte | ATAC-seq | ID:65807
",-0.0055171894
12048,"HepG2_Epithelium_Liver | YBX1 | ID:64543
",-0.005526709
16881,"Stem_cell | ATAC-seq | ID:79668
",-0.005527654
20422,"Fetal_Stomach | H3K27ac | Roadmap
",-0.0055313795
10013,"T_Lymphocyte_Blood | H3K27ac | ID:58688
",-0.00553384
20450,"Gastric | H3K4me1 | Roadmap
",-0.0055339024
13137,"Monocyte_Blood | H3K27ac | ID:66431
",-0.0055384976
11849,"HEK293_Epithelium_Embryonic_Kidney | ZNF146 | ID:64240
",-0.005539488
13735,"GM12878_B_Lymphocyte_Blood | EBNA2 | ID:67859
",-0.005545786
4287,"T_Lymphocyte_Blood | H3K4me1 | ID:44042
",-0.0055551683
651,"T_Lymphocyte_Blood | DNase | ID:3147
",-0.00556046
13015,"Gastric_Primary_Sample | H3K27ac | ID:66308
",-0.005562973
12608,"Saos-2_Osteosarcoma_cell_Bone | TP73 | ID:6544
",-0.0055668205
17478,"C4-2_Prostate | BRD4 | ID:82113
",-0.0055693905
13179,"RWPE1_Epithelium_Prostate | H3K27ac | ID:66486
",-0.005570381
18615,"SKNO-1_AML_cell | H3K4me1 | ID:85361
",-0.005575663
6283,"T_Lymphocyte_Blood | H3K4me2 | ID:47951
",-0.0055774627
2844,"Fetal_Muscle_Back | DNase | ID:40503
",-0.005578211
467,"MCF-7_Epithelium_Breast | TRIM24 | ID:2404
",-0.0055801407
3197,"Fetal_Muscle_Leg | DNase | ID:41039
",-0.0055854763
2460,"T_Lymphocyte_Blood | H3K4me3 | ID:3898
",-0.005588011
14892,"NCC-59_Gastric_Cancer_Line | H3K4me3 | ID:71459
",-0.005590239
20174,"CD4+_CD25_IL17_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells | H3K4me3 | Roadmap
",-0.005594075
16206,"HL-60_Leukemia_Cell | H3K4me1 | ID:75865
",-0.005597137
8351,"EWS502_Small_Round_Tumor_Cell | FLI1 | ID:5439
",-0.0055977083
3693,"GM18951_Lymphoblastoid_Blood | H3K27ac | ID:42401
",-0.0056087617
5005,"NHDF-Ad_Fibroblast_Skin | H3K4me2 | ID:45475
",-0.0056165955
11882,"HEK293_Epithelium_Embryonic_Kidney | ZSCAN23 | ID:64288
",-0.0056168824
3762,"GM19239_Lymphoblastoid_Blood | H3K4me1 | ID:42474
",-0.005620737
6726,"293T-Rex | BMI1 | ID:49267
",-0.005625307
6586,"MCF-7_Epithelium_Breast | MBD2 | ID:48822
",-0.0056260647
16522,"293T | ZNF287 | ID:77144
",-0.0056358287
1349,"Endothelial_Cell_Umbilical_Vein | H3K9ac | ID:35398
",-0.005639739
5599,"ECC-1_Epithelium_Endometrium | CEBPB | ID:46089
",-0.005643403
14658,"MCF-7_Epithelium | ZNF143 | ID:71041
",-0.0056443536
6638,"HeLa_Epithelium_Cervix | AFF4 | ID:48996
",-0.0056453757
8612,"GM19222_Lymphoblastoid | H3K27ac | ID:54875
",-0.005645701
6461,"GM12878_B_Lymphocyte_Blood | SPI1 | ID:48315
",-0.005651065
8685,"GM19159_Lymphoblastoid | H3K4me1 | ID:54949
",-0.0056626396
11785,"K562_Erythroblast_Bone_Marrow | MEF2D | ID:64127
",-0.005663544
13682,"Hematopoietic_stem_and_progenitor_cell_Bone_Marrow | H3K27me3 | ID:67775
",-0.0056651137
8060,"SH-SY5Y_Bone_Marrow | H3K9me2 | ID:53454
",-0.005665197
3029,"Pancreas | DNase | ID:40790
",-0.0056678005
8256,"MCF-7_Epithelium_Breast | EP300 | ID:54009
",-0.0056737517
884,"Proerythroblast_Fetal_Liver | H3K9me3 | ID:33290
",-0.0056752954
18425,"MCF-10A_Epithelium_Breast | H3K27ac | ID:84833
",-0.0056773825
4808,"H7_Embryonic_Stem_Cell_Embryo | H3K4me3 | ID:45256
",-0.0056832014
11765,"iPSC | H3K9me3 | ID:64095
",-0.0056846514
5895,"Erythroid_Cell | TAL1 | ID:47077
",-0.005692746
20350,"Fetal_Intestine_Large | H3K9me3 | Roadmap
",-0.0056941216
10119,"TF-1_Erythroblast_Bone_Marrow | RAD21 | ID:58878
",-0.0056996243
11041,"A549_Epithelium_Lung | H3K4me3 | ID:62970
",-0.005705013
10886,"Colon | CTCF | ID:62707
",-0.005715506
4560,"Embryonic_Fibroblast_Heart | DNase | ID:44948
",-0.005716969
11198,"Liver | HNF4G | ID:63224
",-0.005718442
14711,"LNCaP_Epithelium_Prostate | PIAS1 | ID:71208
",-0.0057190787
1084,"WM853.2_Melanoma_Cell | SETDB1 | ID:34015
",-0.005720722
4957,"K562_Erythroblast_Bone_Marrow | CHD1 | ID:45426
",-0.005724442
7329,"501-Mel_Melanoma_Cell | H3K4me3 | ID:50856
",-0.005726237
9700,"Nalm6_B_cell_precursor_Blood | HDAC1 | ID:57641
",-0.005730775
4238,"BE2-C_Neuroblast_Brain | HOXC9 | ID:43893
",-0.005735699
16383,"SK-N-SH_Neuroblastoma_cell_Brain | MAML3 | ID:76421
",-0.0057432684
7422,"GM18861_Lymphoblastoid | H3K27ac | ID:51177
",-0.005748647
13622,"MIA_PaCa-2_Pancreatic_ductal | H3K4me1 | ID:67632
",-0.005754559
7661,"Monocyte | H3K9ac | ID:51789
",-0.0057548853
16019,"MO1043 | H3K4me3 | ID:75002
",-0.005760072
17584,"MCF-7_Epithelium_Breast | ESR1 | ID:82425
",-0.0057628346
2308,"Epithelium_Colon | TAF3 | ID:38585
",-0.005762982
5994,"Cortex_Brain | H3K27ac | ID:47198
",-0.005764322
10918,"K562_Erythroblast_Bone_Marrow | PKNOX1 | ID:62761
",-0.0057701543
3856,"MS1_Lymphoblastoid_Blood | H3K27ac | ID:42574
",-0.005770969
6068,"HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:47400
",-0.005779738
21854,"Small_Intestine | H3K27ac | Roadmap
",-0.0057863127
1561,"Epithelium_Mammary_Gland | ESR1 | ID:36096
",-0.0057867463
5394,"K562_Erythroblast_Bone_Marrow | JUND | ID:45880
",-0.005798796
21741,"Peripheral_Blood_Mononuclear_Primary_Cells | H3K27me3 | Roadmap
",-0.005799913
8377,"MCF-7_Epithelium_Breast | H3K27ac | ID:54485
",-0.0058025783
7537,"HUES64_Embryonic_Stem_Cell_Embryo | H3K27me3 | ID:51493
",-0.0058098086
9613,"K562_Erythroblast_Bone_Marrow | H3K4me3 | ID:57502
",-0.005815916
17152,"iPSC | H3K27me3 | ID:8125
",-0.005825468
2825,"GM19201_Lymphoblastoid | DNase | ID:40427
",-0.0058382177
13168,"MRC5_Fibroblast_Lung | H3K27ac | ID:66464
",-0.0058446615
11196,"GM12878_B_Lymphocyte_Blood | MTA2 | ID:63212
",-0.0058490457
8556,"GM19119_Lymphoblastoid | H3K27ac | ID:54819
",-0.0058535542
19265,"Osteoblast | H2A | ID:87321
",-0.0058585303
700,"Haematopoietic_Progenitor_Cell_Blood | DNase | ID:3196
",-0.005858742
5079,"A549_Epithelium_Lung | RAD21 | ID:45554
",-0.005860502
19798,"H1299_Epithelium_Lung | H2BK5ac | ID:88990
",-0.005861722
8769,"K562_Erythroblast_Bone_Marrow | SUMO2 | ID:55339
",-0.0058653494
9305,"SMMC-7721_Liver | PBX3 | ID:56901
",-0.0058669816
7322,"Fibroblast | GTF2I | ID:50715
",-0.0058810995
658,"Epithelium_Fetal_Heart | DNase | ID:3154
",-0.0058833165
6264,"T_Lymphocyte_Blood | H3K4me2 | ID:47932
",-0.0058847163
16032,"Blast_Cells_Blood | H3K4me2 | ID:75052
",-0.0058943895
18065,"MCF-7_Epithelium_Breast | CTCF | ID:83737
",-0.005897486
218,"IMR90_Fibroblast_Lung | H2BK120ac | ID:1804
",-0.005900578
14135,"ZR-75-30 | KDM5C | ID:68932
",-0.00590339
555,"WA-7_Embryonic_Stem_Cell_Embryo | H3K4me3 | ID:2942
",-0.0059106667
7312,"Fibroblast | GTF2I | ID:50695
",-0.005910993
929,"P493-6_B_cell_lymphoma | CDK9 | ID:33447
",-0.0059138336
4140,"Epithelium_Mammary_Gland | CBX7 | ID:43557
",-0.0059175314
14919,"NCCIT_Embryonal_carcinoma_cell | H3K27me3 | ID:71693
",-0.0059177736
3517,"HCT-116_Colon | H3K4me3 | ID:42161
",-0.0059218234
13689,"Hematopoietic_stem_and_progenitor_cell_Bone_Marrow | H3K4me1 | ID:67782
",-0.0059257178
7764,"Macrophage | H3K27ac | ID:52159
",-0.0059296214
16654,"GP5d_Colon | DNase | ID:78403
",-0.00593682
1248,"B_Lymphocyte | BCOR | ID:35087
",-0.0059451144
9588,"K562_Erythroblast_Bone_Marrow | H3K27me3 | ID:57476
",-0.005947687
17601,"Epithelium | H3K18ac | ID:82458
",-0.0059523815
10409,"Pancreas | H3K27ac | ID:61846
",-0.0059540663
13175,"Monocyte_Blood | H3K27ac | ID:66475
",-0.0059560677
2200,"H54_Glial_Cell_Brain | MYC | ID:38207
",-0.0059565916
14211,"T_Lymphocyte | H3K4me2 | ID:69081
",-0.005970552
9792,"MDA-MB-231_Epithelium_Breast | H3K9ac | ID:58109
",-0.0059723514
17224,"Monocyte_Blood | H3K27ac | ID:81422
",-0.0059735673
7948,"U937_Pleura | RBP2 | ID:53076
",-0.005975143
6195,"Raji_B_Lymphocyte_Blood | H3K4me1 | ID:47800
",-0.005977744
5073,"WI-38_Fibroblast_Lung | H3K4me3 | ID:45548
",-0.0059857196
5924,"Cortex_Brain | H3K27ac | ID:47128
",-0.0059928712
4796,"H1_Embryonic_Stem_Cell_Embryo | EP300 | ID:45242
",-0.0059936238
10230,"Raji_B_Lymphocyte_Blood | ATAC-seq | ID:59671
",-0.005994822
14897,"786-O_Epithelium_Kidney | CTCF | ID:71669
",-0.0059964354
183,"HUES48_Embryonic_Stem_Cell_Embryo | H3K36me3 | ID:1704
",-0.005998529
1788,"GM12878_B_Lymphocyte_Blood | H3K9ac | ID:36652
",-0.0060018506
2358,"Adipocyte_Adipose | H3K4me3 | ID:3868
",-0.006008496
10994,"Liver | NR2F2 | ID:62908
",-0.006011218
7887,"MCF-7_Epithelium_Breast | FOXA1 | ID:52627
",-0.006013718
447,"MCF-7_Epithelium_Breast | POLR2A | ID:2378
",-0.0060244934
7979,"HEK293_Epithelium_Embryonic_Kidney | FOXM1 | ID:53256
",-0.0060277865
2231,"Mesenchymal_Stem_Cell_Bone_Marrow | H3K27ac | ID:38278
",-0.0060284375
21716,"Penis_Foreskin_Keratinocyte_Primary_Cells_skin02 | H3K9me3 | Roadmap
",-0.0060298787
4794,"H1_Embryonic_Stem_Cell_Embryo | H3K4me2 | ID:45240
",-0.006036034
3097,"Epithelium_Fetal_Renal_Pelvis | DNase | ID:40857
",-0.0060377107
17955,"Stem_cell | H3K27me3 | ID:83373
",-0.006038281
1657,"GM12892_Lymphoblastoid_Blood | RELA | ID:36317
",-0.0060418197
14932,"Fibroblast_Fetal_Lung | SOX4 | ID:71748
",-0.006045172
20559,"GM12878 | TBP | ENCODE
",-0.006046226
16197,"7250_Fibroblast | FOXO1 | ID:75852
",-0.00604711
8817,"Lung | H3K4me3 | ID:55421
",-0.00605001
12972,"Lymphocyte_Blood | ATAC-seq | ID:66196
",-0.006050042
9750,"Thymus | DNase | ID:58044
",-0.0060543967
9855,"LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58352
",-0.0060550123
3304,"Monocyte_Blood | H3K27ac | ID:41295
",-0.006055357
356,"K562_Erythroblast_Bone_Marrow | TRIM28 | ID:2145
",-0.006055721
20766,"H1-hESC | HDAC2 | ENCODE
",-0.006057096
15678,"MCF-7 | ESR1 | ID:74120
",-0.006065494
15877,"HepG2_Epithelium_Liver | NFATC3 | ID:74643
",-0.006073821
19032,"Ishikawa_Epithelium_Uterus | H3K9me3 | ID:86559
",-0.0060750027
13752,"Macrophage_Blood | H3K4me1 | ID:67937
",-0.006075044
21156,"HUES64_Cell_Line | H3K27ac | Roadmap
",-0.006075654
4099,"Embryonic_Stem_Cell_Embryo | H3K27ac | ID:43383
",-0.006077827
9921,"Bone_Marrow | H3K9me2 | ID:58436
",-0.0060809986
18776,"HS-ES-2M_Embryonic_Stem_Cell_epithelioid_sarcoma | SUZ12 | ID:85735
",-0.006091686
9162,"SH-SY5Y_Bone_Marrow | GATA3 | ID:56402
",-0.0060942653
8643,"GM18510_Lymphoblastoid | H3K27ac | ID:54907
",-0.006096783
4910,"Endothelial_Cell_Umbilical_Vein | H2AZ | ID:45372
",-0.0060979677
18249,"LNCaP_Epithelium_Prostate | SMARCA4 | ID:84341
",-0.006099341
1776,"Myoblast_Skeletal_Muscle | H3K27ac | ID:36634
",-0.0061003026
6103,"P493-6_B_cell_lymphoma | POLR2A | ID:47552
",-0.006106994
9557,"K562_Erythroblast_Bone_Marrow | H3 | ID:57444
",-0.0061144764
1619,"Stromal_Cell_Adipose | H3K4me1 | ID:3617
",-0.006116588
10411,"Pancreas | H3K27ac | ID:61848
",-0.0061180773
2899,"GM18913_Lymphoblastoid | DNase | ID:40583
",-0.006118113
2998,"H9_Embryonic_Stem_Cell_Embryo | DNase | ID:40758
",-0.006123562
17218,"K562_Erythroblast_Bone_Marrow | BRD4 | ID:81397
",-0.006126399
11538,"Pancreas | H3K27ac | ID:63777
",-0.0061338074
6553,"Epithelium_Mammary_Gland | H3K27ac | ID:48733
",-0.006133982
15323,"Snap-frozen_tissue | H3K4me2 | ID:72870
",-0.006142085
10564,"Stem_cell_Foreskin | H3K27ac | ID:62172
",-0.006144283
17532,"HeLa_Epithelium_Cervix | POLR2A | ID:82310
",-0.0061595663
4797,"H1_Embryonic_Stem_Cell_Embryo | H3K27ac | ID:45243
",-0.006160339
14529,"Stem_cell_Foreskin | H3K4me3 | ID:70169
",-0.0061796764
18280,"VCaP_Epithelium_Prostate | FOXA1 | ID:84448
",-0.0061803237
3777,"GM19240_Lymphoblastoid_Blood | H3K27me3 | ID:42490
",-0.0061807176
6259,"T_Lymphocyte_Blood | H3K4me2 | ID:47927
",-0.0061834175
4288,"T_Lymphocyte_Blood | H3K4me1 | ID:44043
",-0.006187095
10889,"A549_Epithelium_Lung | H3K27ac | ID:62710
",-0.0061980947
3839,"GM2630_Lymphoblastoid_Blood | H3K27ac | ID:42556
",-0.006201382
16679,"Rh4_rhabdomyosarcoma | DNase | ID:78537
",-0.006203585
21010,"HepG2 | Max | ENCODE
",-0.006206264
19148,"HCT-116_HCT116 | POLR2A | ID:86928
",-0.006210038
9932,"Bone_Marrow | H3 | ID:58448
",-0.00621921
5483,"K562_Erythroblast_Bone_Marrow | MYC | ID:45973
",-0.006221403
5926,"Spermatid | H3K27me3 | ID:4713
",-0.00622444
2389,"Endothelial_Cell_Umbilical_Vein | NFATC1 | ID:38742
",-0.0062264507
14010,"Patient_derived_xenograft_cells | H3K4me3 | ID:68628
",-0.0062265997
10853,"K562_Erythroblast_Bone_Marrow | KAT8 | ID:62660
",-0.0062353476
16874,"Stem_cell | ATAC-seq | ID:79581
",-0.0062353606
11146,"HepG2_Epithelium_Liver | MNT | ID:63127
",-0.0062380307
14070,"T47D_Embryonic_Stem_Cell_Breast | FOXA1 | ID:68839
",-0.00623911
2766,"B_Lymphocyte_Blood | MED1 | ID:40233
",-0.0062402394
17753,"Neuroblastoma_cell | H3K27ac | ID:82808
",-0.0062451432
14164,"T_Lymphocyte | H3K4me3 | ID:69000
",-0.006247876
8108,"OCI-Ly1_B_cell_lymphoma_Bone_Marrow | H3K4me3 | ID:53621
",-0.006248122
9704,"Nalm6_B_cell_precursor_Blood | H3K4me3 | ID:57645
",-0.00624846
10268,"T_Lymphocyte | ATAC-seq | ID:59727
",-0.006253915
11829,"HEK293_Epithelium_Embryonic_Kidney | ZNF792 | ID:64200
",-0.006266094
10556,"CFPAC-1_Epithelium_Pancreas | H3K27ac | ID:62164
",-0.006269711
6214,"GM12878_B_Lymphocyte_Blood | REST | ID:47858
",-0.006279225
8780,"VCaP_Epithelium_Prostate | SUMO2 | ID:55350
",-0.006279735
16600,"Patient | H3K27ac | ID:77515
",-0.0062808758
16636,"Neuron_Prefrontal | ATAC-seq | ID:78349
",-0.006286278
13940,"MCF-7_Breast | H2AZ | ID:68503
",-0.0062899855
243,"IMR90_Fibroblast_Lung | H3K4me1 | ID:1830
",-0.0062984773
3775,"GM19240_Lymphoblastoid_Blood | H3K27me3 | ID:42488
",-0.006301964
3632,"GM12892_Lymphoblastoid_Blood | H3K27ac | ID:42336
",-0.006305976
37,"H9_Embryonic_Stem_Cell_Embryo | H3K9ac | ID:1056
",-0.0063085705
17171,"Stem_cell | POLR2A | ID:81287
",-0.0063098497
10647,"Natural_Killer_Cell_Blood | H3K27ac | ID:62352
",-0.006310549
4581,"HGF_Fibroblast_Gingiva | DNase | ID:44968
",-0.006324562
3845,"GM2630_Lymphoblastoid_Blood | H3K4me1 | ID:42562
",-0.006328965
17652,"LNCaP_Epithelium_Prostate | AR | ID:82537
",-0.0063306596
6788,"MCF-7_Epithelium_Breast | H3K4me3 | ID:49469
",-0.0063366145
19946,"A549 (EtOH_0.02pct) | Pol2 | ENCODE
",-0.0063368822
11003,"K562_Erythroblast_Bone_Marrow | ZSCAN29 | ID:62919
",-0.006338023
14095,"ZR-75-1_Embryonic_Stem_Cell_Breast | NR3C1 | ID:68865
",-0.006338057
9175,"HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56448
",-0.006346438
8871,"B_Lymphocyte | H3K27ac | ID:55560
",-0.0063529797
10803,"K562_Erythroblast_Bone_Marrow | TARDBP | ID:62580
",-0.006355664
19672,"Stem_cell | H3K4me3 | ID:88625
",-0.00635662
11339,"MCF-7_Epithelium_Breast | MTA3 | ID:63460
",-0.006360553
9413,"HCT-116_Colon | LARP7 | ID:57091
",-0.0063641993
3699,"GM18951_Lymphoblastoid_Blood | H3K4me1 | ID:42407
",-0.006375952
1215,"IMR90_Fibroblast_Lung | H3K4me3 | ID:34670
",-0.006377368
11065,"A549_Epithelium_Lung | BCL3 | ID:63000
",-0.0063809035
20259,"Dnd41_TCell_Leukemia | H3K9me3 | Roadmap
",-0.0063883024
8543,"GM19222_Lymphoblastoid | H3K4me3 | ID:54806
",-0.0063883835
7975,"HEK293_Epithelium_Embryonic_Kidney | FOXM1 | ID:53251
",-0.0063906517
15271,"Endothelial_Cell_Umbilical_Vein | ETS1 | ID:72625
",-0.0063946745
15958,"3565_cells | POLR2A | ID:74837
",-0.0063961404
19457,"Retina | RPE | ID:87892
",-0.0064212633
